,latt,location,long,multi-team,screenName,sentiment,text,userId
3225,,Homer Community Schools,,False,WinchDawg24,,There's a new squad in town. #GymTAKEOVER #TeamInstinct,242978975.0
3226,,"Nashville, TN",,False,azurada23,,This majestic beast is guarding the clock near the Madison Branch Library. #PokemonGO #TeamMystic https://t.co/rxF23mUu98,401065790.0
3227,,"Bryan, TX",,False,Bluetieguy99,,#WWESuperCard #TeamBlue support my team for super rares only https://t.co/7dmm6HT6wP,2584960579.0
3228,,"Maryland, USA",,False,meleaidk,,Sam is team valor I am so upset,2924224464.0
3229,,"Eagan, MN",,False,wubino,,I finally took over a gym! #TeamValor #PokemonGO https://t.co/CjgMiiMVqt,3012042740.0
3230,-75.1293793,"Camden, NJ",39.9418983,False,BSilverio20,,Arnel Pineda &amp; #Journey rockin those #TeamMystic colors. #PokemonGO #SeparateWays @ BB&amp;T Pavilion https://t.co/xZ8t9yylJ9,2423030089.0
3231,,"Carson, CA",,False,PzychoCzr,,Only way I'll join team instinct is if they add gen two Pokemon and have the legendary beasts/Raikou,764801587.0
3232,,"Montgomery, GA",,False,ItzYerBoiz,,Listening to Double Trouble (Team Rocket)  on @SlackerRadio and repping #TeamValor https://t.co/zd4XV11ExQ,2742090779.0
3233,,"Maryland, USA",,False,meleaidk,,#TeamInstinct,2924224464.0
3234,,"Texas, USA",,False,dezwyatt,,🌩⚡️T E A M  I N S T I N C T⚡️🌩 #TeamInstinct,3105949027.0
3235,,"Holly, MI",,False,BGPulvix,,@maddiemill_ @eGrAirCougar no #TeamInstinct,545630582.0
3236,,"Hillsboro, OR",,False,NischalMali,,"I'm an athlete, musician, scholar, and future soldier. But I am also team instinct #TeamInstinct #pride",731115782.0
3237,,"West Lafayette, IN",,False,KevSlider,,MEOWTH THAT'S RIGHT! #TeamRocket #TeamMystic #PokemonGO https://t.co/ATRJUyxhJ4,14124609.0
3238,,"Creve Coeur, MO",,False,dacheezypuffs,,"#TeamValor #PokemonGo 
https://t.co/B7SYeh02Nd",94468766.0
3239,,"Country Club, CA",,False,Teehahduh,,"First I'll take ya gym, then I'll take ya girl. #TeamMystic",270793488.0
3240,-74.82344616,"Medford, NJ",39.89962378,False,bellamuerte117,,"Today I took down a gym #accomplished #teammystic #pokemongo #scyther @ Main Street, Medford. https://t.co/UicssWvbC1",88139526.0
3241,,"Texas, USA",,False,ajaygomez,,My sister sent me this lol I'm on team instinct. 😅 https://t.co/HnWeOVNyUQ,579876393.0
3242,,"West Virginia, USA",,False,ScarterBen,,Team valor  https://t.co/t8yfro8OIl,1877764772.0
3243,,"Virginia, USA",,False,qtkookie,,lmao no one is on team instinct I'm weak,2490066700.0
3244,,"Blackwood, NJ",,False,qilcy,,LETS GO TEAM MYSTIC💞💞💞👅👅😂😂😂 https://t.co/KqCod6f1rU,4661193683.0
3245,,"Akron, OH",,False,ClemonsJake,,I caught 11 Drowzee's at Lock 3 in downtown Akron! #PokemonGo #TeamMystic,246064021.0
3246,,"Land O' Lakes, FL",,False,KissMy_Reardon,,Team Mystic will reign supreme  https://t.co/WQaXlR9jqX,630620844.0
3247,,"Marion, OH",,False,Jabbadaputtz,,@MysticPGO go team mystic https://t.co/Ni484dsK3Y,4820331538.0
3248,,"Jamestown, ND",,False,Richardkraft5,,On team instinct #PokemonGO #TeamInstinct https://t.co/THMbMyASxY,3057131506.0
3249,,"Alabama, USA",,False,TrevorGrady_,,#TeamInstinct #amiright?,2731247397.0
3250,,"Omaha, NE",,False,im_so_aTORable,,@PhiPhiOhara Team Valor for days!!!,195969857.0
3251,,"Vero Beach, FL",,False,cheetahsteroids,,#teamvalor,974949067.0
3252,,"San Mateo, CA",,False,650god,,#TeamInstinct https://t.co/1KdW2h0s4v,1649108066.0
3253,,"Chicago, IL",,False,trini87,,Team Instinct taking over Humboldt and Wicker Park,26296758.0
3254,,"Washington, DC",,False,ayeitsravennnn,,shoutout to #TeamValor and owning the @WhiteHouse gym 😏,4687148726.0
3255,,"Frederick, CO",,False,ajhb64,,Team valor 🔥🔥🔥,1046373440.0
3256,,"Maryland, USA",,False,_AyeeCharliee,,Vs UP NIGGA #TeamValor https://t.co/rOeUQ2ZmEZ,1436590134.0
3257,,"Ocala, FL",,False,brooksasanoun,,@hotrobots i'm out of town this week :( but I'm defo down to follow slightly behind you and retake all yr gyms for the glory of team mystic,21360946.0
3258,,"Bellingham, MA",,False,patrickneville,,@continuants nice!!! team mystic!!!! woo,14299859.0
3259,-81.474832,"Orlando, FL",28.477879,False,SirZac,,"Life goal complete! Go #TeamMystic! #PokemonGO @ Margaritaville, Orlando https://t.co/m6o7c4jTjC",14150493.0
3260,,"Virginia Beach, VA",,False,0SwanPrincess0,,Walks around Baltimore in a team valor shirt and HEELYS,1135768740.0
3261,,"Upper Darby, PA",,False,mcgurkthough,,My sister joined team instinct..... Further proof she's the worst,322982715.0
3262,,"Rancho Cordova, CA",,False,CaraReyenga1,,Getting the team involved with Pokémon Go! #TeamValor #MobileOneSAC @Mobile1_SteveO @dperry2929 @MobileOneLLC https://t.co/WY2DAKBHzu,1105145587.0
3263,,"Brentwood, NY",,False,dxprxssinq,,i hate the reputation team valor made for themselves as a valor i feel like im not at all like what these tweets are saying like im not mean,2465226623.0
3264,,"Malden, MA",,False,TeamTemp0,,@ManusGaming it's there any other logical option?? #TeamValor 4 lyf,267090165.0
3265,,"Brownsville, TX",,False,sirjoshofmosh,,I think I'm gonna pick team instinct because I feel bad for them,465078805.0
3266,,"Dallas, TX",,False,brendan_conger,,Love that all the gyms near me are owned by my team 😁 #TeamMystic,2422519548.0
3267,,"Philadelphia, PA",,False,goodidea_tia,,That time when you were naive and blindly chose #teaminstinct then learned everybody hates you...because yellow.,2256609734.0
3268,-81.01033,"Seabreeze, FL",29.2315,False,csjenkins,,Instinct Pride. #teamyellow #pokemongo #daytonabeach @ Daytona Beach Ocean Walk https://t.co/YlKBR4WLyT,19948270.0
3269,,"St Louis, MO",,False,Trentfrancis7,,St. Louis will be mine tonight. #TeamInstinct,133853760.0
3270,,"Georgia, USA",,False,Call_M3_Kari,,Anyone who says Pokémon Go is childish...your the ppl who always would ask the teacher to check homework in HS when they forgot #TeamValor,2516168417.0
3271,,"Bay Hill, FL",,False,BigHPrivateEye,,Erdogan was team mystic,18639516.0
3272,,"Keller, TX",,False,ahawe37,,"@Smiles4Booty @iPokemonGO idk why they roast team instinct bro, people care way too much about it",132389600.0
3273,,"Boston, MA",,False,Steven_McPhee,,Caught 19 Pokémon at Castle Island today ✌😁 #PokemonGO #TeamMystic,53224052.0
3274,,"Wichita, KS",,False,ckimbrell3,,2 more yellow gyms to the left. I like it. #TeamInstinct 🤓 https://t.co/eeW7Ikmgm2,178488280.0
3275,-76.63148642,"Lutherville, MD",39.45047137,False,sparf,,@duskdargent @SilverAutomatic @Dahnei_Pathera GO TEAM INSTINCT! &gt;.&gt;,3945641.0
3276,,"Huber Heights, OH",,False,gwayby,,Holdin it down for my hometown 😎❄️ #PokemonGO #TeamMystic https://t.co/sEQ59kRKA1,1217198971.0
3277,,"Citrus Park, FL",,False,wolfgangchris98,,Caught my second pikachu today bless 🤘🏼#TeamMystic,944914309.0
3278,-77.22372408,"Tysons Corner, VA",38.91808427,False,duskdargent,,"@SilverAutomatic @Dahnei_Pathera Hey, I was just there defending the honor of Team Valor! Your firefighters just happened to walk by. 😝",34534141.0
3279,,"Long Beach, CA",,False,kiIIercutie,,team instinct!!,1097920003.0
3280,,"South Carolina, USA",,False,JakLennox,,Out here in the middle of the ocean tryna hold it down for #TeamInstinct https://t.co/yN5wv503j5,4811030127.0
3281,,"Boston, MA",,False,AreYaSatisfied,,#TeamValor tho,65407082.0
3282,,"Illinois, USA",,False,alzombi3,,#TeamMystic,445986232.0
3283,,"Virginia, USA",,False,PBandN3lly,,@JennaTheSinger @Black_Gandalf I'm gonna join team instinct just because of this,380490756.0
3284,,"Severn, MD",,False,_sarahedw,,#teamInstinct 😂 https://t.co/HmE0Phthn7,1432011170.0
3285,,"Tucson, AZ",,False,versatorii,,@ZakaryBankin I'm team valor,1666206253.0
3286,-93.2957001,"Missouri, USA",37.1490784,False,417EscapeRoom,,"Team Mystic did great! They rocked the music room, found the Masterpiece and escaped with time… https://t.co/zIy1yE4Lha",4878501105.0
3287,,"Texas, USA",,False,HandsomeAssOreo,,@HeavySaltbag TEAM MYSTIC IS FOR THE REAL N*GGAS,28742539.0
3288,,"California, USA",,False,miiiiiigs,,#TeamYellow  #PokemonGO https://t.co/bAE1ZMMOJl,272823635.0
3289,,"Irving, TX",,False,mentado_imelda,,@JarrodBo #TeamMystic all the way https://t.co/gxej0eNP85,2232326510.0
3290,,"Wichita Falls, TX",,False,spazticallycalm,,@HillaryClinton should be relentlessly attacked by Pikachu's thunderbolt #TeamValor #NotYourTeam #Clinton4Prison2016 https://t.co/qunVRXMSOq,593934613.0
3291,,Mall of America,,False,SkilledEdits,,#TeamValor #PokeGoMOA https://t.co/e5HzRHNH9S,2326154376.0
3292,,"Smithfield, NC",,False,ttreenuh,,"Went Pokémon hunting for 30 minutes. Hahah, entire town is painted red #TeamValor #PokemonGO",159747564.0
3293,,"Lake Hamilton, FL",,False,AlyciaLoveSpace,,Just took 2 gyms for #TeamMystic 👌 https://t.co/VThZzviXhk,2752156707.0
3294,,"Brentwood, CA",,False,BlakeScolari,,I have more Team Mystic pride than I ever did Lion pride.,2707603346.0
3295,,"Trenton, MI",,False,Des_Awesome_Iam,,Imma let you finish but Team Mystic is the best out in this bitch period https://t.co/W0fY6rcVwj,118803451.0
3296,,"Ithaca, NY",,False,EpiclyKool,,Gonna go hit up some lure module swear this #PokemonGO #TeamValor https://t.co/JyCuNQmljc,1324581716.0
3297,,"Los Angeles, CA",,False,_phrankiee,,She ain't ya girl if she's not on the same Pokémon team as you 💞💞 haha I forced her to choose #teaminstinct,4537583150.0
3298,,"Raleigh, NC",,False,sixthkilo,,@kindvibes TEAM INSTINCT!!!,3297479800.0
3299,,"Virginia Beach, VA",,False,0SwanPrincess0,,Im cosplaying usagi at otakon bc I never wanna take this wig off but also im gonna low key rep team valor on Thursday so I feel cool,1135768740.0
3300,,"Visalia, CA",,False,RononWolf,,I just picked #TeamValor I figure any team @skydart is on has to be good. #PokemonGO,122890796.0
3301,,"Texas, USA",,False,justineguerrer0,,I can't do the team mystic one and I am team mystic 😩 https://t.co/9SeGfz4mC1,2906484066.0
3302,,Alamo Plaza,,False,tinyhare,,downtown SA is busy af. also the alamo is beefy team valor 💪🔥 https://t.co/bUIarQH1yb,907292244.0
3303,,"Albuquerque, NM",,False,SoungYavage,,Team Mystic is gay as fuck😕,1388409990.0
3304,,"Nashua, NH",,False,AdamMTomlinson,,I want one! #TeamInstinct #PokemonGO https://t.co/GjDi5lclWO,34115017.0
3305,,"Universal City, TX",,False,smclax04,,@TheRealDJBennyD Just joined team Mystic! @Hydr8nStation 💙,93540115.0
3306,-94.63189341,"Poteau, OK",35.0927735,False,devinparham,,"Oh, hello again Poteau. #teamValor #pokemonGO @ La Huerta mexican resturant https://t.co/PzHbdt0OSQ",53288659.0
3307,,"San Antonio, TX",,False,shtevensantana,,Team Valor. 😫😫 #PokemonGo #TeamValor https://t.co/HEgz8Qt39J,2961479005.0
3308,,"Chino, CA",,False,StrongStyleXVX,,"WHAT A DAY!!! 
#TeamValor https://t.co/zt76IjWPZs",230035854.0
3309,,"Plano, TX",,False,dictvtor,,I will take the Shops at Legacy gym in the name of Team Valor from you @_romanrose,411688728.0
3310,,"Honolulu, HI",,False,PkmnExcavation,,@100PichuKeegan If I'm able to make a team Mystic one I will but it would be one not two. :),1347829340.0
3311,,"New Orleans, LA",,False,AnimeAnalystXV,,Team Instinct niggas used their Master ball on Snorlax,2437676203.0
3312,,"Michigan, USA",,False,melczerwinski,,I ONLY KNOW ONE PERSON ON TEAM VALOR AND THATS BC I FORCED THEM TO JOIN IM STILL UPSET,2495666678.0
3313,,"Palmdale, CA",,False,UberTebia,,I want to get PokemonGo just so I can be team Valor,734324101.0
3314,-85.58591679,"Kalamazoo, MI",42.29020213,False,rawmustard,,"Since Ubering is slow, I may as well check out the Poké scene. #TeamMystic (@ Bronson Park) https://t.co/odj9UbqbIs https://t.co/nZHV6crFXq",17578308.0
3315,,"Keller, TX",,False,j_manna7,,You're super super sleep on team instinct  https://t.co/7QYN9aPe2L,2991843661.0
3316,,"Wilkes-Barre, PA",,False,grassman225,,#TeamMystic https://t.co/a1zPWgPU6M,459459262.0
3317,,"Ambridge, PA",,False,ADougie23,,#TeamMystic,2480765570.0
3318,,"Clarksville, IN",,False,shankflan,,@Blackanista ... I'm Team Instinct.,14241613.0
3319,,"Newport Beach, CA",,False,Romtinthegreat,,#PokemonGO #TeamInstinct https://t.co/GA4psUZXbz,1422058076.0
3320,,"Colorado Springs, CO",,False,PapichuloTapia_,,@ooh_martha they're team instinct (trash),2233210808.0
3321,,"Texas, USA",,False,deeitude,,Just won my first gym. Seriously a great feeling!! 😂 #TeamInstinct,43031121.0
3322,,"Santa Monica, CA",,False,xkevinramirez,,Aw there's so many people here that are team Instinct😌👌,381845226.0
3323,,"Ottawa, IL",,False,banditotito93,,1 day a pidgey realized that it was actually part saiyen and became a super saiyen and reigned supreme over the skies! #TeamInstinct,1698120685.0
3324,,"Sandusky South, OH",,False,HarkBBall20,,Claimed the gym by skate world...yellow team enter the gym! #TeamInstinct https://t.co/3NnjcmCtH7,546875861.0
3325,,"San Antonio, TX",,False,kevinM1945,,#TeamMystic,591597975.0
3326,,"Queens, NY",,False,luteaflora,,team valor can suck my ass,438752328.0
3327,-77.1835,"Rockville, MD",39.11248,False,SINESPAWN,,"#pidgey #10 
Coming to #fuck your #day up!
#pokemonmaster #pokemongo #pokemon #teammystic💙 @… https://t.co/gg61XdTEb8",1422879698.0
3328,,"Belmar, NJ",,False,_papagansley,,You're starting to wish everyone you know and love was one big epic pokéteam. #TeamMystic #strictlycurveballs #PokemonGO,506989725.0
3329,,"Midlothian, TX",,False,thechrishuh,,i will never be team mystic. #MysticGotFakePranks  https://t.co/wPkxRA0vUX,2610490782.0
3330,-93.24216843,"Bloomington, MN",44.85428684,False,WWEUnicornGirl,,The greatest team EVER #teamvalor🔥 #moa #pokegomoa @ Mall of America https://t.co/bjVK6nlwrf,32688063.0
3331,,"Mount Kisco, NY",,False,chucklestuck,,just requested to join a westchester team valor group,2560268675.0
3332,-77.1835,"Rockville, MD",39.11248,False,SINESPAWN,,#daily #catch #pokemonmaster #pokemon #pokemongo #teammystic💙 @ Gables Upper Rock https://t.co/O3nl7Vg6a3,1422879698.0
3333,,"Vernon Hills, IL",,False,ItsAaronNotEric,,For now.... #teammystic #bluelivesmatter #hashtagoutofcontext https://t.co/5IOYnq4RIE,391899104.0
3334,,"Houma, LA",,False,terilynnb2000,,#TeamValor 😤💪🏼 https://t.co/pUJeQZeLvR,2641570216.0
3335,-157.84731,"Honolulu, HI",21.32523,False,noah_eye_21,,winner winner... #PokémonGo #teamMystic @ Mauna Ala Royal Mausoleum https://t.co/L0tj44ZPPE,117569574.0
3336,,"Oklahoma City, OK",,False,JodyOklahoma,,Team Valor all the way  https://t.co/13L9i45rOP,758244073.0
3337,,"Moorpark, CA",,False,lancepoole03,,"@ChelseeaOGreen @svntino I actually ended up choosing ""Team Instinct"" sooooo Tino you're on your own lol",323617727.0
3338,,"Tennessee, USA",,False,BekaHuts,,Met some of my coworkers for the first time tonight because we were all at the Pokéstop closest to work #Bonding #TeamInstinct  #PokemomGo,295227869.0
3339,,"Texas, USA",,False,TeamMysticAUSTX,,Am I the only one who feels like we've had Pokemon GO for a long time? It's been out for 9 days #PokemonGO #TeamMystic,7.519757181840384e+17
3340,,"North Highlands, CA",,False,Tonganbro,,@DutchBrosSac #TeamInstinct ⚡️🐤⚡️ https://t.co/TcqOzO7ER7,99890558.0
3341,,"San Francisco, CA",,False,elizabethdscott,,"This is so true 😂 #TeamValor
https://t.co/F33IYY7uJA",3220089740.0
3342,,"Redlands, CA",,False,Prancer16Fox,,Even Tho I Get Annoyed.... TEAM valor Boii❤️!!!,2581695750.0
3343,-106.48899865,"Albuquerque, NM",35.09091793,False,KhanUTango,,"Can I get a ""git gud""? #teaminstinct #1manarmy @ Embudo Hills Park https://t.co/sJ8JRfQCJs",35513750.0
3344,,"Fairview, TX",,False,TimLovely13,,#TeamMystic 🔵🔵🔵,820725596.0
3345,,"Georgia, USA",,False,kaneapeterson,,SIKE #TeamInstinct GANG GANG GANG GANG GANG https://t.co/7l15KmaJyR,3234252896.0
3346,-97.9408472,"San Marcos, TX",29.88873623,False,Fallin_Dancer,,YASSSSSSSSS WE TOOK OVER ALKEK!!!!!!!! #teamvalor🔥 #Txst #weonfire… https://t.co/q3vGynpwH1,49977502.0
3347,,"Boston, MA",,False,Nick_Mudry,,@Alakaiser @sheilamakegames @GreenEyedZeke is NEEEEEERRRRRROOOOOO on #TeamValor?,3365291.0
3348,,"Manhattan, KS",,False,ItsGwenoBaby,,Where's my Team Instinct at?,440654219.0
3349,-90.25481569,"St Louis, MO",38.60574828,False,DaGinga80,,"Out Pokémon hunting with my sisters kids. 

#PokemonGo 
#TeamInstinct 
#FamilyComesFirst @ Tower… https://t.co/az3vNLYdLn",19676810.0
3350,,"Lancaster, CA",,False,galeasjp,,Lmfao #TeamValor #PokemonGO https://t.co/OQuCxcerA3,117271860.0
3351,,"Lakes by the Bay, FL",,False,juanorrego10,,Team instinct sucks,493640053.0
3352,,"Los Altos Hills, CA",,False,__claire__k__,,@CrawfordCollins CHOSE TEAM VALOR,4552127473.0
3353,,Bryant Park,,False,kaludiasays,,Let it be known that on this day i claimed #bryantpark for #TeamMystic for 5 secs #PokemonGO https://t.co/1CtEX9ZdAS https://t.co/RF9sHNxihK,855428700.0
3354,,"Del Aire, CA",,False,chillsurfa97,,Level 10 team mystic 🎉🎉🎉,2339916404.0
3355,,"Chino, CA",,False,JulyaShimada,,@tom_harlock Team Mystic 🤘,1564223185.0
3356,,"Chino, CA",,False,JulyaShimada,,Don't fuck with Team Mystic bitch 🤘,1564223185.0
3357,,Battle & Brew,,False,BattleandBrew,,Team mystic is currently in charge of our gym! #PokemonGO https://t.co/gjveOyLozH,38262674.0
3358,,"Temecula, CA",,False,n8talized,,I just convinced a kid to go team valor. 😂😂😂,199149387.0
3359,,"Indiana, USA",,False,bwatt2t,,King of the hill. #PokemonGO #goals #withaflower #TeamInstinct https://t.co/qsYN1z8D4z,599740108.0
3360,-94.136422,"St Cloud, MN",45.564106,False,toejben,,Caught me a Pidgey today. #pokemongo #teamvalor @ St. Cloud Area Salvation Army https://t.co/7OXt7SDIUm,24608907.0
3361,,"Napa, CA",,False,bperr78,,@TeamMysticPGO Holdin it down for team mystic 👌🏻(lvl 21) https://t.co/vvKuITliXz,754542098.0
3362,,"Little Elm, TX",,False,humzakhan_419,,Where is my #TeamInstinct,1905921961.0
3363,,"Branchburg, NJ",,False,MatthewFarber,,Team Valor! #PokemonGO,16165288.0
3364,,"San Leandro, CA",,False,ybnats,,@_LetsD0It_ my coworkers tell me to join team valor 😩 idk what to pick,2775673777.0
3365,,"Rome, GA",,False,JoseDelPatio,,"@QiasOmar ""Let's just say..."" #TeamMystic ""All of A Sudden Fam"" #Random #PokemonGO",342633652.0
3366,,"Oregon, USA",,False,Technochild89,,It occurs to me that Tech is pretty much already in a Team Mystic uniform. https://t.co/EW02blLMrs,61331133.0
3367,,"Ankeny, IA",,False,Punkrockkid311,,I should have picked team mystic they seem like cool guys.,174286947.0
3368,,"Bronx, NY",,False,amjay718,,Good days catch #PokemonGO #TeamValor https://t.co/D6qmVBvXMZ,1542347431.0
